Year,Month,Day,Hour,Year,Month,Day,Hour,availability
2010,1,18,20,2010.0,1.0,18.0,20.0,0.05784375
2010,1,18,21,2010.0,1.0,18.0,21.0,0.0870416666667
2010,1,18,22,2010.0,1.0,18.0,22.0,0.09734375
2010,1,18,23,2010.0,1.0,18.0,23.0,0.07665625
2010,1,19,0,2010.0,1.0,19.0,0.0,0.0515729166667
2010,1,19,1,2010.0,1.0,19.0,1.0,0.05975
2010,1,19,2,2010.0,1.0,19.0,2.0,0.03965625
2010,1,19,3,2010.0,1.0,19.0,3.0,0.01565625
2010,1,19,4,2010.0,1.0,19.0,4.0,0.00613541666667
2010,1,19,5,2010.0,1.0,19.0,5.0,0.00372916666667
2010,1,19,6,2010.0,1.0,19.0,6.0,0.00198958333333
2010,1,19,7,2010.0,1.0,19.0,7.0,0.000166666666667
2010,1,19,8,2010.0,1.0,19.0,8.0,0.0
2010,1,19,9,2010.0,1.0,19.0,9.0,0.0
2010,1,19,10,2010.0,1.0,19.0,10.0,0.0
2010,1,19,11,2010.0,1.0,19.0,11.0,0.0
2010,1,19,12,2010.0,1.0,19.0,12.0,0.0
2010,1,19,13,2010.0,1.0,19.0,13.0,0.00466666666667
2010,1,19,14,2010.0,1.0,19.0,14.0,0.0449895833333
2010,1,19,15,2010.0,1.0,19.0,15.0,0.08496875
2010,1,19,16,2010.0,1.0,19.0,16.0,0.168125
2010,1,19,17,2010.0,1.0,19.0,17.0,0.25909375
2010,1,19,18,2010.0,1.0,19.0,18.0,0.199885416667
2010,1,19,19,2010.0,1.0,19.0,19.0,0.206395833333
2010,1,19,20,2010.0,1.0,19.0,20.0,0.23434375
2010,1,19,21,2010.0,1.0,19.0,21.0,0.200572916667
2010,1,19,22,2010.0,1.0,19.0,22.0,0.2305625
2010,1,19,23,2010.0,1.0,19.0,23.0,0.24978125
2010,1,20,0,2010.0,1.0,20.0,0.0,0.182239583333
2010,1,20,1,2010.0,1.0,20.0,1.0,0.0801875
2010,1,20,2,2010.0,1.0,20.0,2.0,0.0665
2010,1,20,3,2010.0,1.0,20.0,3.0,0.133270833333
2010,1,20,4,2010.0,1.0,20.0,4.0,0.156604166667
2010,1,20,5,2010.0,1.0,20.0,5.0,0.1696875
2010,1,20,6,2010.0,1.0,20.0,6.0,0.15553125
2010,1,20,7,2010.0,1.0,20.0,7.0,0.207697916667
2010,1,20,8,2010.0,1.0,20.0,8.0,0.192583333333
2010,1,20,9,2010.0,1.0,20.0,9.0,0.240697916667
2010,1,20,10,2010.0,1.0,20.0,10.0,0.260083333333
2010,1,20,11,2010.0,1.0,20.0,11.0,0.4636875
2010,1,20,12,2010.0,1.0,20.0,12.0,0.87
2010,1,20,13,2010.0,1.0,20.0,13.0,0.664135416667
2010,1,20,14,2010.0,1.0,20.0,14.0,0.697979166667
2010,1,20,15,2010.0,1.0,20.0,15.0,0.81778125
2010,1,20,16,2010.0,1.0,20.0,16.0,0.765
2010,1,20,17,2010.0,1.0,20.0,17.0,0.785541666667
2010,1,20,18,2010.0,1.0,20.0,18.0,0.936375
2010,1,20,19,2010.0,1.0,20.0,19.0,0.98890625
2010,1,20,20,2010.0,1.0,20.0,20.0,0.959427083333
2010,1,20,21,2010.0,1.0,20.0,21.0,0.540395833333
2010,1,20,22,2010.0,1.0,20.0,22.0,0.406145833333
2010,1,20,23,2010.0,1.0,20.0,23.0,0.763083333333
2010,1,21,0,2010.0,1.0,21.0,0.0,0.9948125
2010,1,21,1,2010.0,1.0,21.0,1.0,1.0
2010,1,21,2,2010.0,1.0,21.0,2.0,0.780510416667
2010,1,21,3,2010.0,1.0,21.0,3.0,0.28403125
2010,1,21,4,2010.0,1.0,21.0,4.0,0.48178125
2010,1,21,5,2010.0,1.0,21.0,5.0,0.75121875
2010,1,21,6,2010.0,1.0,21.0,6.0,0.977291666667
2010,1,21,7,2010.0,1.0,21.0,7.0,0.994
2010,1,21,8,2010.0,1.0,21.0,8.0,0.981885416667
2010,1,21,9,2010.0,1.0,21.0,9.0,0.931208333333
2010,1,21,10,2010.0,1.0,21.0,10.0,0.83865625
2010,1,21,11,2010.0,1.0,21.0,11.0,0.557125
2010,1,21,12,2010.0,1.0,21.0,12.0,0.468708333333
2010,1,21,13,2010.0,1.0,21.0,13.0,0.3078125
2010,1,21,14,2010.0,1.0,21.0,14.0,0.225739583333
2010,1,21,15,2010.0,1.0,21.0,15.0,0.290177083333
2010,1,21,16,2010.0,1.0,21.0,16.0,0.2864375
2010,1,21,17,2010.0,1.0,21.0,17.0,0.143489583333
2010,1,21,18,2010.0,1.0,21.0,18.0,0.0765520833333
2010,1,21,19,2010.0,1.0,21.0,19.0,0.17278125
2010,1,21,20,2010.0,1.0,21.0,20.0,0.146270833333
2010,1,21,21,2010.0,1.0,21.0,21.0,0.130520833333
2010,1,21,22,2010.0,1.0,21.0,22.0,0.0636458333333
2010,1,21,23,2010.0,1.0,21.0,23.0,0.0697708333333
2010,1,22,0,2010.0,1.0,22.0,0.0,0.153458333333
2010,1,22,1,2010.0,1.0,22.0,1.0,0.382
2010,1,22,2,2010.0,1.0,22.0,2.0,0.424041666667
2010,1,22,3,2010.0,1.0,22.0,3.0,0.52671875
2010,1,22,4,2010.0,1.0,22.0,4.0,0.434979166667
2010,1,22,5,2010.0,1.0,22.0,5.0,0.337083333333
2010,1,22,6,2010.0,1.0,22.0,6.0,0.2590625
2010,1,22,7,2010.0,1.0,22.0,7.0,0.2323125
2010,1,22,8,2010.0,1.0,22.0,8.0,0.126916666667
2010,1,22,9,2010.0,1.0,22.0,9.0,0.0445833333333
2010,1,22,10,2010.0,1.0,22.0,10.0,0.00313541666667
2010,1,22,11,2010.0,1.0,22.0,11.0,0.000510416666667
2010,1,22,12,2010.0,1.0,22.0,12.0,0.00242708333333
2010,1,22,13,2010.0,1.0,22.0,13.0,0.0125833333333
2010,1,22,14,2010.0,1.0,22.0,14.0,0.0500104166667
2010,1,22,15,2010.0,1.0,22.0,15.0,0.0435729166667
2010,1,22,16,2010.0,1.0,22.0,16.0,0.07475
2010,1,22,17,2010.0,1.0,22.0,17.0,0.192625
2010,1,22,18,2010.0,1.0,22.0,18.0,0.179333333333
2010,1,22,19,2010.0,1.0,22.0,19.0,0.127604166667
2010,1,22,20,2010.0,1.0,22.0,20.0,0.178875
2010,1,22,21,2010.0,1.0,22.0,21.0,0.247489583333
2010,1,22,22,2010.0,1.0,22.0,22.0,0.242479166667
2010,1,22,23,2010.0,1.0,22.0,23.0,0.0676666666667
2010,1,23,0,2010.0,1.0,23.0,0.0,0.0135208333333
2010,1,23,1,2010.0,1.0,23.0,1.0,0.0184479166667
2010,1,23,2,2010.0,1.0,23.0,2.0,0.0349895833333
2010,1,23,3,2010.0,1.0,23.0,3.0,0.06909375
2010,1,23,4,2010.0,1.0,23.0,4.0,0.0624166666667
2010,1,23,5,2010.0,1.0,23.0,5.0,0.104
2010,1,23,6,2010.0,1.0,23.0,6.0,0.22034375
2010,1,23,7,2010.0,1.0,23.0,7.0,0.280229166667
2010,1,23,8,2010.0,1.0,23.0,8.0,0.413322916667
2010,1,23,9,2010.0,1.0,23.0,9.0,0.359395833333
2010,1,23,10,2010.0,1.0,23.0,10.0,0.197145833333
2010,1,23,11,2010.0,1.0,23.0,11.0,0.24646875
2010,1,23,12,2010.0,1.0,23.0,12.0,0.777354166667
2010,1,23,13,2010.0,1.0,23.0,13.0,0.886489583333
2010,1,23,14,2010.0,1.0,23.0,14.0,0.861333333333
2010,1,23,15,2010.0,1.0,23.0,15.0,0.726270833333
2010,1,23,16,2010.0,1.0,23.0,16.0,0.720697916667
2010,1,23,17,2010.0,1.0,23.0,17.0,0.961510416667
2010,1,23,18,2010.0,1.0,23.0,18.0,0.99525
2010,1,23,19,2010.0,1.0,23.0,19.0,0.98821875
2010,1,23,20,2010.0,1.0,23.0,20.0,0.997291666667
2010,1,23,21,2010.0,1.0,23.0,21.0,1.0
2010,1,23,22,2010.0,1.0,23.0,22.0,1.0
2010,1,23,23,2010.0,1.0,23.0,23.0,0.999291666667
2010,1,24,0,2010.0,1.0,24.0,0.0,1.0
2010,1,24,1,2010.0,1.0,24.0,1.0,1.0
2010,1,24,2,2010.0,1.0,24.0,2.0,1.0
2010,1,24,3,2010.0,1.0,24.0,3.0,1.0
2010,1,24,4,2010.0,1.0,24.0,4.0,1.0
2010,1,24,5,2010.0,1.0,24.0,5.0,1.0
2010,1,24,6,2010.0,1.0,24.0,6.0,0.999416666667
2010,1,24,7,2010.0,1.0,24.0,7.0,0.998385416667
2010,1,24,8,2010.0,1.0,24.0,8.0,0.993322916667
2010,1,24,9,2010.0,1.0,24.0,9.0,0.953958333333
2010,1,24,10,2010.0,1.0,24.0,10.0,0.908291666667
2010,1,24,11,2010.0,1.0,24.0,11.0,0.6569375
2010,1,24,12,2010.0,1.0,24.0,12.0,0.70971875
2010,1,24,13,2010.0,1.0,24.0,13.0,0.3095
2010,1,24,14,2010.0,1.0,24.0,14.0,0.132354166667
2010,1,24,15,2010.0,1.0,24.0,15.0,0.24109375
2010,1,24,16,2010.0,1.0,24.0,16.0,0.526697916667
2010,1,24,17,2010.0,1.0,24.0,17.0,0.741854166667
2010,1,24,18,2010.0,1.0,24.0,18.0,0.982989583333
2010,1,24,19,2010.0,1.0,24.0,19.0,1.0
2010,1,24,20,2010.0,1.0,24.0,20.0,0.97940625
2010,1,24,21,2010.0,1.0,24.0,21.0,0.974
2010,1,24,22,2010.0,1.0,24.0,22.0,0.9648125
2010,1,24,23,2010.0,1.0,24.0,23.0,0.984697916667
2010,1,25,0,2010.0,1.0,25.0,0.0,0.99315625
2010,1,25,1,2010.0,1.0,25.0,1.0,0.944239583333
2010,1,25,2,2010.0,1.0,25.0,2.0,0.989125
2010,1,25,3,2010.0,1.0,25.0,3.0,0.998833333333
2010,1,25,4,2010.0,1.0,25.0,4.0,0.963760416667
2010,1,25,5,2010.0,1.0,25.0,5.0,0.63925
2010,1,25,6,2010.0,1.0,25.0,6.0,0.633729166667
2010,1,25,7,2010.0,1.0,25.0,7.0,0.665385416667
2010,1,25,8,2010.0,1.0,25.0,8.0,0.179875
2010,1,25,9,2010.0,1.0,25.0,9.0,0.12190625
2010,1,25,10,2010.0,1.0,25.0,10.0,0.291979166667
2010,1,25,11,2010.0,1.0,25.0,11.0,0.430645833333
2010,1,25,12,2010.0,1.0,25.0,12.0,0.589125
2010,1,25,13,2010.0,1.0,25.0,13.0,0.563614583333
2010,1,25,14,2010.0,1.0,25.0,14.0,0.620979166667
2010,1,25,15,2010.0,1.0,25.0,15.0,0.622114583333
2010,1,25,16,2010.0,1.0,25.0,16.0,0.739625
2010,1,25,17,2010.0,1.0,25.0,17.0,0.80584375
2010,1,25,18,2010.0,1.0,25.0,18.0,0.96865625
2010,1,25,19,2010.0,1.0,25.0,19.0,0.981572916667
2010,1,25,20,2010.0,1.0,25.0,20.0,0.971364583333
2010,1,25,21,2010.0,1.0,25.0,21.0,0.97740625
2010,1,25,22,2010.0,1.0,25.0,22.0,0.990145833333
2010,1,25,23,2010.0,1.0,25.0,23.0,1.0
2010,1,26,0,2010.0,1.0,26.0,0.0,0.987541666667
2010,1,26,1,2010.0,1.0,26.0,1.0,0.99678125
2010,1,26,2,2010.0,1.0,26.0,2.0,0.999947916667
2010,1,26,3,2010.0,1.0,26.0,3.0,0.9474375
2010,1,26,4,2010.0,1.0,26.0,4.0,0.677291666667
2010,1,26,5,2010.0,1.0,26.0,5.0,0.654760416667
2010,1,26,6,2010.0,1.0,26.0,6.0,0.567729166667
2010,1,26,7,2010.0,1.0,26.0,7.0,0.51809375
2010,1,26,8,2010.0,1.0,26.0,8.0,0.245270833333
2010,1,26,9,2010.0,1.0,26.0,9.0,0.0844895833333
2010,1,26,10,2010.0,1.0,26.0,10.0,0.14628125
2010,1,26,11,2010.0,1.0,26.0,11.0,0.471489583333
2010,1,26,12,2010.0,1.0,26.0,12.0,0.63390625
2010,1,26,13,2010.0,1.0,26.0,13.0,0.634479166667
2010,1,26,14,2010.0,1.0,26.0,14.0,0.621979166667
2010,1,26,15,2010.0,1.0,26.0,15.0,0.486145833333
2010,1,26,16,2010.0,1.0,26.0,16.0,0.379125
2010,1,26,17,2010.0,1.0,26.0,17.0,0.581666666667
2010,1,26,18,2010.0,1.0,26.0,18.0,0.606020833333
2010,1,26,19,2010.0,1.0,26.0,19.0,0.60771875
2010,1,26,20,2010.0,1.0,26.0,20.0,0.7654375
2010,1,26,21,2010.0,1.0,26.0,21.0,0.839697916667
2010,1,26,22,2010.0,1.0,26.0,22.0,0.935125
2010,1,26,23,2010.0,1.0,26.0,23.0,0.789447916667
2010,1,27,0,2010.0,1.0,27.0,0.0,0.589791666667
2010,1,27,1,2010.0,1.0,27.0,1.0,0.568604166667
2010,1,27,2,2010.0,1.0,27.0,2.0,0.366770833333
2010,1,27,3,2010.0,1.0,27.0,3.0,0.269677083333
2010,1,27,4,2010.0,1.0,27.0,4.0,0.262572916667
2010,1,27,5,2010.0,1.0,27.0,5.0,0.253177083333
2010,1,27,6,2010.0,1.0,27.0,6.0,0.22325
2010,1,27,7,2010.0,1.0,27.0,7.0,0.162208333333
2010,1,27,8,2010.0,1.0,27.0,8.0,0.03034375
2010,1,27,9,2010.0,1.0,27.0,9.0,0.0127916666667
2010,1,27,10,2010.0,1.0,27.0,10.0,0.0060625
2010,1,27,11,2010.0,1.0,27.0,11.0,0.00242708333333
2010,1,27,12,2010.0,1.0,27.0,12.0,0.0009375
2010,1,27,13,2010.0,1.0,27.0,13.0,8.33333333333e-05
2010,1,27,14,2010.0,1.0,27.0,14.0,0.0
2010,1,27,15,2010.0,1.0,27.0,15.0,0.0
2010,1,27,16,2010.0,1.0,27.0,16.0,0.0
2010,1,27,17,2010.0,1.0,27.0,17.0,0.000322916666667
2010,1,27,18,2010.0,1.0,27.0,18.0,0.00366666666667
2010,1,27,19,2010.0,1.0,27.0,19.0,0.00213541666667
2010,1,27,20,2010.0,1.0,27.0,20.0,0.00108333333333
2010,1,27,21,2010.0,1.0,27.0,21.0,0.00161458333333
2010,1,27,22,2010.0,1.0,27.0,22.0,0.00201041666667
2010,1,27,23,2010.0,1.0,27.0,23.0,0.00251041666667
2010,1,28,0,2010.0,1.0,28.0,0.0,0.000979166666667
2010,1,28,1,2010.0,1.0,28.0,1.0,0.000416666666667
2010,1,28,2,2010.0,1.0,28.0,2.0,0.0008125
2010,1,28,3,2010.0,1.0,28.0,3.0,0.00213541666667
2010,1,28,4,2010.0,1.0,28.0,4.0,0.00494791666667
2010,1,28,5,2010.0,1.0,28.0,5.0,0.01296875
2010,1,28,6,2010.0,1.0,28.0,6.0,0.0239791666667
2010,1,28,7,2010.0,1.0,28.0,7.0,0.0493020833333
2010,1,28,8,2010.0,1.0,28.0,8.0,0.01196875
2010,1,28,9,2010.0,1.0,28.0,9.0,0.00015625
2010,1,28,10,2010.0,1.0,28.0,10.0,0.000197916666667
2010,1,28,11,2010.0,1.0,28.0,11.0,0.0
2010,1,28,12,2010.0,1.0,28.0,12.0,7.29166666667e-05
2010,1,28,13,2010.0,1.0,28.0,13.0,0.00253125
2010,1,28,14,2010.0,1.0,28.0,14.0,0.0111041666667
2010,1,28,15,2010.0,1.0,28.0,15.0,0.0190104166667
2010,1,28,16,2010.0,1.0,28.0,16.0,0.0537083333333
2010,1,28,17,2010.0,1.0,28.0,17.0,0.0988125
2010,1,28,18,2010.0,1.0,28.0,18.0,0.108489583333
2010,1,28,19,2010.0,1.0,28.0,19.0,0.110833333333
2010,1,28,20,2010.0,1.0,28.0,20.0,0.178416666667
2010,1,28,21,2010.0,1.0,28.0,21.0,0.0828125
2010,1,28,22,2010.0,1.0,28.0,22.0,0.101572916667
2010,1,28,23,2010.0,1.0,28.0,23.0,0.157489583333
2010,1,29,0,2010.0,1.0,29.0,0.0,0.368322916667
2010,1,29,1,2010.0,1.0,29.0,1.0,0.4835625
2010,1,29,2,2010.0,1.0,29.0,2.0,0.50653125
2010,1,29,3,2010.0,1.0,29.0,3.0,0.5148125
2010,1,29,4,2010.0,1.0,29.0,4.0,0.53603125
2010,1,29,5,2010.0,1.0,29.0,5.0,0.600666666667
2010,1,29,6,2010.0,1.0,29.0,6.0,0.5728125
2010,1,29,7,2010.0,1.0,29.0,7.0,0.452989583333
2010,1,29,8,2010.0,1.0,29.0,8.0,0.142635416667
2010,1,29,9,2010.0,1.0,29.0,9.0,0.0695416666667
2010,1,29,10,2010.0,1.0,29.0,10.0,0.15625
2010,1,29,11,2010.0,1.0,29.0,11.0,0.210177083333
2010,1,29,12,2010.0,1.0,29.0,12.0,0.255166666667
2010,1,29,13,2010.0,1.0,29.0,13.0,0.485677083333
2010,1,29,14,2010.0,1.0,29.0,14.0,0.687114583333
2010,1,29,15,2010.0,1.0,29.0,15.0,0.625510416667
2010,1,29,16,2010.0,1.0,29.0,16.0,0.666625
2010,1,29,17,2010.0,1.0,29.0,17.0,0.727895833333
2010,1,29,18,2010.0,1.0,29.0,18.0,0.988885416667
2010,1,29,19,2010.0,1.0,29.0,19.0,1.0
2010,1,29,20,2010.0,1.0,29.0,20.0,1.0
2010,1,29,21,2010.0,1.0,29.0,21.0,1.0
2010,1,29,22,2010.0,1.0,29.0,22.0,0.999270833333
2010,1,29,23,2010.0,1.0,29.0,23.0,0.872
2010,1,30,0,2010.0,1.0,30.0,0.0,0.430510416667
2010,1,30,1,2010.0,1.0,30.0,1.0,0.512958333333
2010,1,30,2,2010.0,1.0,30.0,2.0,0.64328125
2010,1,30,3,2010.0,1.0,30.0,3.0,0.790145833333
2010,1,30,4,2010.0,1.0,30.0,4.0,0.9341875
2010,1,30,5,2010.0,1.0,30.0,5.0,0.514416666667
2010,1,30,6,2010.0,1.0,30.0,6.0,0.38159375
2010,1,30,7,2010.0,1.0,30.0,7.0,0.827510416667
2010,1,30,8,2010.0,1.0,30.0,8.0,0.7669375
2010,1,30,9,2010.0,1.0,30.0,9.0,0.797916666667
2010,1,30,10,2010.0,1.0,30.0,10.0,0.668677083333
2010,1,30,11,2010.0,1.0,30.0,11.0,0.510958333333
2010,1,30,12,2010.0,1.0,30.0,12.0,0.460114583333
2010,1,30,13,2010.0,1.0,30.0,13.0,0.53515625
2010,1,30,14,2010.0,1.0,30.0,14.0,0.659572916667
2010,1,30,15,2010.0,1.0,30.0,15.0,0.789864583333
2010,1,30,16,2010.0,1.0,30.0,16.0,0.7986875
2010,1,30,17,2010.0,1.0,30.0,17.0,0.835270833333
2010,1,30,18,2010.0,1.0,30.0,18.0,0.778697916667
2010,1,30,19,2010.0,1.0,30.0,19.0,0.77834375
2010,1,30,20,2010.0,1.0,30.0,20.0,0.773552083333
2010,1,30,21,2010.0,1.0,30.0,21.0,0.781541666667
2010,1,30,22,2010.0,1.0,30.0,22.0,0.748166666667
2010,1,30,23,2010.0,1.0,30.0,23.0,0.78834375
2010,1,31,0,2010.0,1.0,31.0,0.0,0.765270833333
2010,1,31,1,2010.0,1.0,31.0,1.0,0.75278125
2010,1,31,2,2010.0,1.0,31.0,2.0,0.75196875
2010,1,31,3,2010.0,1.0,31.0,3.0,0.7339375
2010,1,31,4,2010.0,1.0,31.0,4.0,0.74390625
2010,1,31,5,2010.0,1.0,31.0,5.0,0.74746875
2010,1,31,6,2010.0,1.0,31.0,6.0,0.74771875
2010,1,31,7,2010.0,1.0,31.0,7.0,0.670864583333
2010,1,31,8,2010.0,1.0,31.0,8.0,0.52603125
2010,1,31,9,2010.0,1.0,31.0,9.0,0.420135416667
2010,1,31,10,2010.0,1.0,31.0,10.0,0.364604166667
2010,1,31,11,2010.0,1.0,31.0,11.0,0.307270833333
2010,1,31,12,2010.0,1.0,31.0,12.0,0.26396875
2010,1,31,13,2010.0,1.0,31.0,13.0,0.227364583333
2010,1,31,14,2010.0,1.0,31.0,14.0,0.219604166667
2010,1,31,15,2010.0,1.0,31.0,15.0,0.2201875
2010,1,31,16,2010.0,1.0,31.0,16.0,0.281291666667
2010,1,31,17,2010.0,1.0,31.0,17.0,0.567541666667
2010,1,31,18,2010.0,1.0,31.0,18.0,0.6201875
2010,1,31,19,2010.0,1.0,31.0,19.0,0.693770833333
2010,1,31,20,2010.0,1.0,31.0,20.0,0.73896875
2010,1,31,21,2010.0,1.0,31.0,21.0,0.724927083333
2010,1,31,22,2010.0,1.0,31.0,22.0,0.764302083333
2010,1,31,23,2010.0,1.0,31.0,23.0,0.79640625
2010,2,1,0,2010.0,2.0,1.0,0.0,0.703395833333
2010,2,1,1,2010.0,2.0,1.0,1.0,0.728802083333
2010,2,1,2,2010.0,2.0,1.0,2.0,0.669645833333
2010,2,1,3,2010.0,2.0,1.0,3.0,0.4953125
2010,2,1,4,2010.0,2.0,1.0,4.0,0.508427083333
2010,2,1,5,2010.0,2.0,1.0,5.0,0.528979166667
2010,2,1,6,2010.0,2.0,1.0,6.0,0.500958333333
2010,2,1,7,2010.0,2.0,1.0,7.0,0.299104166667
2010,2,1,8,2010.0,2.0,1.0,8.0,0.0390625
2010,2,1,9,2010.0,2.0,1.0,9.0,0.0076875
2010,2,1,10,2010.0,2.0,1.0,10.0,0.00482291666667
2010,2,1,11,2010.0,2.0,1.0,11.0,0.0005
2010,2,1,12,2010.0,2.0,1.0,12.0,5.20833333333e-05
2010,2,1,13,2010.0,2.0,1.0,13.0,0.0
2010,2,1,14,2010.0,2.0,1.0,14.0,0.0
2010,2,1,15,2010.0,2.0,1.0,15.0,0.00402083333333
2010,2,1,16,2010.0,2.0,1.0,16.0,0.0561770833333
2010,2,1,17,2010.0,2.0,1.0,17.0,0.204197916667
2010,2,1,18,2010.0,2.0,1.0,18.0,0.168104166667
2010,2,1,19,2010.0,2.0,1.0,19.0,0.04996875
2010,2,1,20,2010.0,2.0,1.0,20.0,0.0336979166667
2010,2,1,21,2010.0,2.0,1.0,21.0,0.002625
2010,2,1,22,2010.0,2.0,1.0,22.0,0.0089375
2010,2,1,23,2010.0,2.0,1.0,23.0,0.0482083333333
2010,2,2,0,2010.0,2.0,2.0,0.0,0.0796979166667
2010,2,2,1,2010.0,2.0,2.0,1.0,0.0593958333333
2010,2,2,2,2010.0,2.0,2.0,2.0,0.0433020833333
2010,2,2,3,2010.0,2.0,2.0,3.0,0.0924895833333
2010,2,2,4,2010.0,2.0,2.0,4.0,0.156041666667
2010,2,2,5,2010.0,2.0,2.0,5.0,0.193614583333
2010,2,2,6,2010.0,2.0,2.0,6.0,0.206354166667
2010,2,2,7,2010.0,2.0,2.0,7.0,0.209114583333
2010,2,2,8,2010.0,2.0,2.0,8.0,0.07221875
2010,2,2,9,2010.0,2.0,2.0,9.0,0.0475416666667
2010,2,2,10,2010.0,2.0,2.0,10.0,0.12890625
2010,2,2,11,2010.0,2.0,2.0,11.0,0.205833333333
2010,2,2,12,2010.0,2.0,2.0,12.0,0.283260416667
2010,2,2,13,2010.0,2.0,2.0,13.0,0.34859375
2010,2,2,14,2010.0,2.0,2.0,14.0,0.3196875
2010,2,2,15,2010.0,2.0,2.0,15.0,0.28478125
2010,2,2,16,2010.0,2.0,2.0,16.0,0.197177083333
2010,2,2,17,2010.0,2.0,2.0,17.0,0.346416666667
2010,2,2,18,2010.0,2.0,2.0,18.0,0.541375
2010,2,2,19,2010.0,2.0,2.0,19.0,0.52278125
2010,2,2,20,2010.0,2.0,2.0,20.0,0.631010416667
2010,2,2,21,2010.0,2.0,2.0,21.0,0.640583333333
2010,2,2,22,2010.0,2.0,2.0,22.0,0.712354166667
2010,2,2,23,2010.0,2.0,2.0,23.0,0.56184375
2010,2,3,0,2010.0,2.0,3.0,0.0,0.636458333333
2010,2,3,1,2010.0,2.0,3.0,1.0,0.846979166667
2010,2,3,2,2010.0,2.0,3.0,2.0,0.77378125
2010,2,3,3,2010.0,2.0,3.0,3.0,0.670822916667
2010,2,3,4,2010.0,2.0,3.0,4.0,0.614114583333
2010,2,3,5,2010.0,2.0,3.0,5.0,0.531302083333
2010,2,3,6,2010.0,2.0,3.0,6.0,0.572010416667
2010,2,3,7,2010.0,2.0,3.0,7.0,0.384541666667
2010,2,3,8,2010.0,2.0,3.0,8.0,0.145083333333
2010,2,3,9,2010.0,2.0,3.0,9.0,0.161510416667
2010,2,3,10,2010.0,2.0,3.0,10.0,0.146489583333
2010,2,3,11,2010.0,2.0,3.0,11.0,0.1180625
2010,2,3,12,2010.0,2.0,3.0,12.0,0.0970833333333
2010,2,3,13,2010.0,2.0,3.0,13.0,0.0986041666667
2010,2,3,14,2010.0,2.0,3.0,14.0,0.0683541666667
2010,2,3,15,2010.0,2.0,3.0,15.0,0.0839270833333
2010,2,3,16,2010.0,2.0,3.0,16.0,0.11909375
2010,2,3,17,2010.0,2.0,3.0,17.0,0.270385416667
2010,2,3,18,2010.0,2.0,3.0,18.0,0.388270833333
2010,2,3,19,2010.0,2.0,3.0,19.0,0.409739583333
2010,2,3,20,2010.0,2.0,3.0,20.0,0.360354166667
2010,2,3,21,2010.0,2.0,3.0,21.0,0.256291666667
2010,2,3,22,2010.0,2.0,3.0,22.0,0.23246875
2010,2,3,23,2010.0,2.0,3.0,23.0,0.254739583333
2010,2,4,0,2010.0,2.0,4.0,0.0,0.2919375
2010,2,4,1,2010.0,2.0,4.0,1.0,0.229291666667
2010,2,4,2,2010.0,2.0,4.0,2.0,0.233239583333
2010,2,4,3,2010.0,2.0,4.0,3.0,0.352760416667
2010,2,4,4,2010.0,2.0,4.0,4.0,0.396708333333
2010,2,4,5,2010.0,2.0,4.0,5.0,0.223604166667
2010,2,4,6,2010.0,2.0,4.0,6.0,0.413447916667
2010,2,4,7,2010.0,2.0,4.0,7.0,0.744635416667
2010,2,4,8,2010.0,2.0,4.0,8.0,0.413583333333
2010,2,4,9,2010.0,2.0,4.0,9.0,0.353947916667
2010,2,4,10,2010.0,2.0,4.0,10.0,0.413739583333
2010,2,4,11,2010.0,2.0,4.0,11.0,0.510489583333
2010,2,4,12,2010.0,2.0,4.0,12.0,0.64003125
2010,2,4,13,2010.0,2.0,4.0,13.0,0.659864583333
2010,2,4,14,2010.0,2.0,4.0,14.0,0.53709375
2010,2,4,15,2010.0,2.0,4.0,15.0,0.436072916667
2010,2,4,16,2010.0,2.0,4.0,16.0,0.36509375
2010,2,4,17,2010.0,2.0,4.0,17.0,0.861270833333
2010,2,4,18,2010.0,2.0,4.0,18.0,0.984270833333
2010,2,4,19,2010.0,2.0,4.0,19.0,0.956864583333
2010,2,4,20,2010.0,2.0,4.0,20.0,1.0
2010,2,4,21,2010.0,2.0,4.0,21.0,1.0
2010,2,4,22,2010.0,2.0,4.0,22.0,0.868635416667
2010,2,4,23,2010.0,2.0,4.0,23.0,0.44953125
2010,2,5,0,2010.0,2.0,5.0,0.0,0.288604166667
2010,2,5,1,2010.0,2.0,5.0,1.0,0.92984375
2010,2,5,2,2010.0,2.0,5.0,2.0,0.375979166667
2010,2,5,3,2010.0,2.0,5.0,3.0,0.428760416667
2010,2,5,4,2010.0,2.0,5.0,4.0,0.236395833333
2010,2,5,5,2010.0,2.0,5.0,5.0,0.167770833333
2010,2,5,6,2010.0,2.0,5.0,6.0,0.14575
2010,2,5,7,2010.0,2.0,5.0,7.0,0.163572916667
2010,2,5,8,2010.0,2.0,5.0,8.0,0.239947916667
2010,2,5,9,2010.0,2.0,5.0,9.0,0.341864583333
2010,2,5,10,2010.0,2.0,5.0,10.0,0.346614583333
2010,2,5,11,2010.0,2.0,5.0,11.0,0.491104166667
2010,2,5,12,2010.0,2.0,5.0,12.0,0.515114583333
2010,2,5,13,2010.0,2.0,5.0,13.0,0.431145833333
2010,2,5,14,2010.0,2.0,5.0,14.0,0.634489583333
2010,2,5,15,2010.0,2.0,5.0,15.0,0.678979166667
2010,2,5,16,2010.0,2.0,5.0,16.0,0.609041666667
